date,equity
2025-03-20,95097.55
2025-03-21,94530.05
2025-03-24,95098.55
2025-03-25,95087.55
2025-03-26,94366.05
2025-03-27,93899.55
2025-03-28,92767.55
2025-03-31,92662.55
2025-04-01,92697.05
2025-04-02,92746.05
2025-04-03,89472.55
2025-04-04,87279.55
2025-04-07,87043.55
2025-04-08,85502.05
2025-04-09,90498.55
2025-04-10,87528.05
2025-04-11,87627.55
2025-04-14,88088.05
2025-04-15,87801.55
2025-04-16,87079.05
2025-04-17,87385.55
2025-04-21,86771.05
2025-04-22,87815.05
2025-04-23,88696.05
2025-04-24,90150.55
2025-04-25,90156.55
2025-04-28,90435.05
2025-04-29,90620.05
2025-04-30,89406.05
2025-05-01,89429.05
2025-05-02,90682.05
2025-05-05,90579.55
2025-05-06,90413.05
2025-05-07,91450.55
2025-05-08,92302.55
2025-05-09,92685.05
2025-05-12,95016.05
2025-05-13,95544.75
2025-05-14,95197.25
2025-05-15,94784.25
2025-05-16,95384.75
2025-05-19,95230.75
2025-05-20,94993.75
2025-05-21,94018.75
2025-05-22,94115.25
2025-05-23,93476.25
2025-05-27,94296.25
2025-05-28,94048.75
2025-05-29,94109.25
2025-05-30,93800.55
2025-06-02,93969.05
2025-06-03,94851.55
2025-06-04,95033.05
2025-06-05,94862.55
2025-06-06,95368.05
2025-06-09,96169.05
2025-06-10,97335.1
2025-06-11,97235.6
2025-06-12,96963.6
2025-06-13,96301.1
2025-06-16,97384.1
2025-06-17,97164.5
2025-06-18,97581.0
2025-06-20,97513.0
2025-06-23,97507.1
2025-06-24,98764.6
2025-06-25,98353.1
2025-06-26,98980.1
2025-06-27,99593.35
2025-06-30,99506.85
2025-07-01,100239.75
2025-07-02,100219.75
2025-07-03,100427.75
2025-07-07,99908.75
2025-07-08,100831.75
2025-07-09,100409.55
2025-07-10,100934.05
2025-07-11,100482.55
2025-07-14,100400.55
2025-07-15,100114.95
2025-07-16,99727.95
2025-07-17,99806.45
2025-07-18,100059.95
2025-07-21,99933.95
2025-07-22,99894.45
2025-07-23,100004.95
2025-07-24,99507.95
2025-07-25,99006.95
2025-07-28,98742.95
2025-07-29,98278.95
2025-07-30,98404.95
2025-07-31,97815.45
2025-08-01,96535.45
2025-08-04,97613.75
2025-08-05,97879.4
2025-08-06,96341.4
2025-08-07,96044.65
2025-08-08,96661.15
2025-08-11,97153.65
2025-08-12,98069.55
2025-08-13,98389.55
2025-08-14,98746.05
2025-08-15,98558.55
2025-08-18,98833.1
2025-08-19,99136.25
2025-08-20,98181.25
2025-08-21,97773.25
2025-08-22,98924.75
2025-08-25,98451.75
2025-08-26,98450.05
2025-08-27,98755.05
2025-08-28,99090.55
2025-08-29,98849.05
2025-09-02,98894.55
2025-09-03,98638.05
2025-09-04,99202.05
2025-09-05,99704.55
2025-09-08,99703.55
2025-09-09,99691.05
2025-09-10,99521.65
2025-09-11,100113.65
2025-09-12,99923.15
2025-09-15,100262.15
2025-09-16,100585.2
2025-09-17,100849.7
2025-09-18,102938.7
2025-09-19,102276.2
2025-09-22,102208.5
2025-09-23,102341.85
2025-09-24,102759.35
2025-09-25,103779.85
2025-09-26,104351.85
2025-09-29,104329.85
2025-09-30,103197.65
2025-10-01,103834.15
2025-10-02,104651.15
2025-10-03,104842.8
2025-10-06,105230.8
2025-10-07,104905.8
2025-10-08,104834.3
2025-10-09,104828.55
2025-10-10,103232.3
2025-10-13,104501.3
2025-10-14,104235.25
2025-10-15,105134.25
2025-10-16,104570.25
2025-10-17,104672.75
2025-10-20,105341.75
2025-10-21,107572.2
2025-10-22,107288.2
2025-10-23,108218.3
2025-10-24,109070.3
2025-10-27,109095.4
2025-10-28,109189.65
2025-10-29,109304.65
2025-10-30,109160.65
2025-10-31,109945.15
2025-11-03,109716.15
2025-11-04,108829.15
2025-11-05,109362.95
2025-11-06,109538.95
2025-11-07,110312.45
2025-11-10,111085.45
2025-11-11,111303.1
2025-11-12,111394.6
2025-11-13,109658.1
2025-11-14,109549.6
2025-11-17,108761.6
2025-11-18,109173.85
2025-11-19,108825.35
2025-11-20,107670.35
2025-11-21,108606.85
2025-11-24,108791.85
2025-11-25,109233.4
2025-11-26,109643.8
2025-11-28,111088.3
2025-12-01,111063.15
2025-12-02,111409.5
2025-12-03,111772.0
2025-12-04,111290.5
2025-12-05,111565.0
2025-12-08,111547.45
2025-12-09,111623.25
2025-12-10,112334.5
2025-12-11,112155.85
2025-12-12,111360.1
2025-12-15,110965.1
2025-12-16,110973.15
2025-12-17,110522.15
2025-12-18,110854.65
2025-12-19,111142.65
2025-12-22,111519.55
2025-12-23,111405.15
2025-12-24,111515.65
2025-12-26,111546.65
2025-12-29,111611.15
2025-12-30,112013.15
2025-12-31,111735.65
2026-01-02,112805.35
2026-01-05,113209.55
2026-01-06,113249.8
2026-01-07,113409.3
2026-01-08,113724.3
2026-01-09,114118.3
2026-01-12,113904.8
2026-01-13,114086.95
2026-01-14,113981.45
2026-01-15,113695.95
2026-01-16,113304.95
2026-01-20,112470.95
2026-01-21,113290.95
2026-01-22,113847.95
2026-01-23,113310.95
2026-01-26,113338.45
2026-01-27,113661.7
2026-01-28,113352.7
2026-01-29,112875.4
2026-01-30,112018.4
2026-02-02,110714.9
2026-02-03,109403.1
2026-02-04,109328.1
2026-02-05,107552.6
2026-02-06,109130.4
2026-02-09,109040.4
2026-02-10,109022.9
2026-02-11,108517.9
2026-02-12,106965.65
2026-02-13,107845.65
2026-02-17,107731.15
2026-02-18,108133.3
2026-02-19,107612.3
2026-02-20,107571.3
2026-02-23,106323.8
2026-02-24,107939.25
2026-02-25,108789.25
2026-02-26,108283.25
2026-02-27,107151.75
2026-03-02,106919.25
2026-03-03,105862.75
2026-03-04,106909.25
2026-03-05,106759.75
2026-03-06,105392.75
2026-03-09,105914.25
2026-03-10,105754.15
2026-03-11,105959.15
2026-03-12,104379.65
2026-03-13,104170.65
2026-03-16,104241.15
2026-03-17,104065.65
2026-03-18,103964.9
2026-03-19,104136.9
2026-03-20,103173.4
2026-03-23,103610.4
2026-03-24,103200.9
2026-03-25,104046.9
2026-03-26,102002.4
2026-03-27,100626.9
2026-03-30,100180.4
2026-03-31,102572.9
2026-04-01,104014.9
2026-04-02,104320.9
2026-04-06,104811.9
2026-04-07,105180.55
2026-04-08,107202.05
2026-04-09,107475.05
2026-04-10,107234.55
2026-04-13,108359.05
2026-04-14,109948.05
2026-04-15,110832.05
2026-04-16,110913.05
2026-04-17,111869.55
2026-04-20,111830.55
2026-04-21,110746.6
2026-04-22,111073.1
2026-04-23,110200.6
2026-04-24,110199.1
2026-04-27,110747.35
2026-04-28,110438.35
2026-04-29,108484.1
2026-04-30,109085.8
2026-05-01,109208.8
2026-05-04,108596.3
2026-05-05,108460.1
2026-05-06,109801.6
2026-05-07,109574.1
2026-05-08,109581.1
2026-05-11,108824.1
2026-05-12,108738.65
2026-05-13,109048.15
2026-05-14,109874.15
2026-05-15,108742.15
2026-05-18,108742.15
2026-05-19,108143.65
2026-05-20,109093.15
2026-05-21,109369.1
2026-05-22,109706.1
2026-05-26,110081.1
2026-05-27,110841.35
2026-05-28,111342.85
2026-05-29,111709.35
2026-06-01,112098.85
2026-06-02,111288.85
2026-06-03,110389.75
2026-06-04,111130.75
2026-06-05,110105.75
2026-06-08,110366.25
2026-06-09,110351.25
2026-06-10,109295.75
2026-06-11,110056.75
2026-06-12,109973.25
2026-06-15,111116.75
2026-06-16,110049.9
2026-06-17,109189.4
2026-06-18,109756.4
2026-06-22,110028.4
2026-06-23,109568.7
2026-06-24,109449.7
2026-06-25,109287.7
2026-06-26,108994.2
2026-06-29,109190.6
2026-06-30,108984.6
2026-07-01,108866.6
2026-07-02,108173.1
2026-07-06,109149.1
2026-07-07,107584.1
2026-07-08,107593.8
2026-07-09,109387.8
2026-07-10,109308.8
2026-07-13,107982.3
2026-07-14,108317.35
2026-07-15,107869.35
2026-07-16,106752.35
2026-07-17,105915.35
2026-07-20,105626.85
2026-07-21,106923.45
2026-07-22,106253.45
2026-07-23,104937.95
2026-07-24,104335.45
2026-07-27,105343.45
2026-07-28,105340.95
2026-07-29,103678.45
2026-07-30,105121.45
2026-07-31,104976.95
